time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0272338317934,-0.0106703333485,12.0195654936,0.00378889649738,6.26471492557,0.0,0.011126209292,-0.0174588528188,3.05999652082,-0.00335562157624,-0.0240073878466,0.0,460.0803669792227,460.2352930664836,461.73615386041456,459.40143357724634
1.3200000000000007,-0.0261248416185,-0.0116291036385,12.2090694349,0.00306640841819,6.26286789308,0.0,0.0260146247056,-0.0145416433557,3.25626024309,-0.0416016342183,-0.0499359022368,0.0,475.95728829968874,473.96833971614365,476.516166674745,473.5834549438191
1.3800000000000008,-0.0241590352352,-0.0124510380666,12.4062430252,0.000363453845094,6.26072658172,0.0,0.0397464632708,-0.0131051225527,3.31601619006,-0.0530305793636,-0.0165101211542,0.0,432.88621543222257,435.689087235997,434.68692295808114,433.72682514248567
1.4400000000000008,-0.0212654868569,-0.013242482486,12.6100140372,6.28025467077,6.2597392342,0.0,0.0568041583588,-0.0136346842452,3.47587531445,-0.0589320290083,-0.0163473600724,0.0,466.50815487974387,466.5209660595482,465.05658166675875,464.5922067878975
1.5000000000000009,-0.017441731665,-0.0141236925605,12.8184977946,6.27659146972,6.2582857534,0.0,0.0707527240495,-0.0160513323335,3.473585632,-0.0656725663224,-0.0486966658826,0.0,416.2705048585541,413.4295261879683,416.0462730826712,415.45269493867335
1.560000000000001,-0.0126864526143,-0.0152337522517,13.0293186639,6.27231460465,6.2557480017,0.0,0.0880182836551,-0.021352234334,3.55352038172,-0.0859003658832,-0.0318598458941,0.0,440.6557844108068,442.04440476346684,443.6522838995414,441.98414039154625
1.620000000000001,-0.0068150841405,-0.016765468001,13.2461050354,6.26758450614,6.25384724601,0.0,0.107883257587,-0.0302152423515,3.67230459089,-0.067525408296,-0.0313205837789,0.0,454.69958956374995,454.7424563080407,454.00127711716044,455.46829648797325
1.680000000000001,0.000140521222495,-0.0188441793166,13.4650339336,6.26342468036,6.25188371701,0.0,0.124128787622,-0.0394069404726,3.62546326991,-0.0732075097056,-0.0356940793612,0.0,401.4049475809598,401.0072937729925,402.119297325013,401.59997940885506
1.740000000000001,0.00833412191649,-0.0216924041864,13.6884188166,6.25860594444,6.24956266305,0.0,0.149228950508,-0.0560472863402,3.82004807154,-0.100901179931,-0.0454572482538,0.0,478.5060312733207,477.7615517054775,478.8523334867143,476.73584386995236
1.8000000000000012,0.0179970395876,-0.0255892767438,13.9207380547,6.25259255472,6.24710170533,0.0,0.173120863752,-0.0744575967378,3.92354807637,-0.0989015144158,-0.033355951972,0.0,451.40107365424126,452.3757272703835,451.8786539650547,452.0313476422131
1.8600000000000012,0.0290852697894,-0.0306659801363,14.1577114359,6.24677565524,6.24460433792,0.0,0.196683702629,-0.0953169165666,3.97535578913,-0.0933057663431,-0.0683598668759,0.0,437.66391927937104,434.7392429483205,436.4661018419126,436.9246671645386
1.9200000000000013,0.0416055874675,-0.0370689279633,14.3968450465,6.24174337246,6.24077888791,0.0,0.221013637154,-0.118586451193,3.99565532016,-0.0696689904471,-0.0558590366262,0.0,426.1058897993818,427.1700965421438,425.75336408180254,427.76471409283766
1.9800000000000013,0.0558319170422,-0.0451309533659,14.6413380539,6.23727627839,6.23754765732,0.0,0.253536319958,-0.150598098135,4.15350673874,-0.0863211371343,-0.050119448694,0.0,470.4806350778454,470.9230870517517,469.71290058653267,468.4155003243881
2.0400000000000014,0.0719013076854,-0.0550358199055,14.8914162215,6.23206497761,6.23444673392,0.0,0.282383745931,-0.180033095623,4.18228177134,-0.0879439726172,-0.0550049709407,0.0,431.48033039287316,431.0658278518356,430.8471030308384,430.70336066148985
2.1000000000000014,0.0899971725091,-0.0670534522619,15.1480088766,6.22683486646,6.23091555234,0.0,0.321167468462,-0.221119982081,4.37004275184,-0.0856620382242,-0.0679396424012,0.0,480.0895756516549,479.104881997013,480.8204981496139,480.98769777894813
2.1600000000000015,0.110193619824,-0.0813206028197,15.4099851292,6.22175168522,6.22654574785,0.0,0.352409726626,-0.254891212024,4.36246792689,-0.0828997939921,-0.0850418609658,0.0,420.65746485566734,419.1691096866498,422.11127522614436,422.3433060143976
2.2200000000000015,0.132506067911,-0.0978756982748,15.6743026203,6.21767200924,6.22143889666,0.0,0.391828290168,-0.2973633317,4.44770940398,-0.0482194506132,-0.085259135079,0.0,450.70065121452694,450.6772489186849,449.96379981340516,452.7590018899793
2.2800000000000016,0.157246872903,-0.117011880472,15.9430834898,6.21521850177,6.21609467564,0.0,0.433352341478,-0.340744718206,4.51133129159,-0.0292413988047,-0.0980502001564,0.0,445.49550218845394,444.44157319899136,444.4504368603507,446.0023467528796
2.3400000000000016,0.184653604667,-0.138861977608,16.2166539374,6.21360087703,6.21035850223,0.0,0.480766366014,-0.387732114829,4.60722118869,-0.0227502020463,-0.091112836576,0.0,455.9201441564807,456.4665946608709,455.23370976272287,455.75272539743366
2.4000000000000017,0.214982393143,-0.163524964288,16.4954441601,6.21310728593,6.20532146099,0.0,0.530683230065,-0.434423835974,4.6853934146,0.0112099300333,-0.0725164737274,0.0,451.2743448735759,452.76731910486114,449.2242279807187,451.9699509631887
2.4600000000000017,0.248223196941,-0.190833043809,16.7766366616,6.21343639164,6.20072102123,0.0,0.577729985308,-0.47579567449,4.68762296057,-0.00956025142615,-0.0866474531542,0.0,428.88922768052345,427.68219740110055,428.2468105538028,426.4761469960185
2.520000000000002,0.284500889557,-0.220730419452,17.0595117461,6.21292012333,6.19588834596,0.0,0.631979048857,-0.520816960101,4.74124557178,-0.00675830532173,-0.0705145620953,0.0,443.6761157373373,444.9935015767123,444.70017084942947,444.9297759981605
2.580000000000002,0.324099244246,-0.253319543693,17.3453259948,6.21224434406,6.19189891316,0.0,0.688328792045,-0.565520946313,4.78563509033,-0.0222798803512,-0.0594638660332,0.0,441.96549575010556,442.8721143888216,442.7738922251387,441.4950305077839
2.640000000000002,0.367465693984,-0.288849125221,17.6371919031,6.21044667829,6.18793358271,0.0,0.757560575375,-0.61891202401,4.94246393125,-0.0533793571486,-0.0845922888287,0.0,477.4622080832584,475.5378453635838,479.254540218388,476.8842383712746
2.700000000000002,0.414784382401,-0.327404193013,17.9353955081,6.20819520404,6.18306071081,0.0,0.820171912256,-0.666484753099,4.99730189805,-0.0169069467419,-0.0751983578622,0.0,447.8711464196147,448.6293327992918,445.84292339505157,448.8123691735723
2.760000000000002,0.46566813944,-0.368640621178,18.2340883322,6.20717050193,6.17818756844,0.0,0.876341472892,-0.708156915269,4.95920064913,-0.0174234133083,-0.0973341430814,0.0,419.44723961726936,417.51405567478645,418.0365194260324,417.9915657770205
2.820000000000002,0.520360668123,-0.412648604721,18.5338113953,6.20625403927,6.1727070152,0.0,0.947251076419,-0.758843780822,5.03112565957,-0.0112899703396,-0.0814655003235,0.0,453.3126458716949,454.5792400273357,453.3109801608592,453.8037499668893
2.880000000000002,0.578859110948,-0.459333822169,18.8329030767,6.20590573391,6.16747230334,0.0,1.00310159493,-0.797397430725,4.938908346,0.00337322744591,-0.102472075337,0.0,401.75880990693724,399.8417904304277,399.31595389705217,400.6516684378371
2.940000000000002,0.641176061777,-0.508590458446,19.1297409452,6.20621787718,6.16133876789,0.0,1.07465978915,-0.844459706676,4.95548788137,0.00863054579768,-0.10173751951,0.0,436.13574404782537,436.187820699211,436.5923361066296,437.0307343467069
3.000000000000002,0.708350904061,-0.560947283405,19.4312259813,6.20647611517,6.15534671305,0.0,1.16506048578,-0.900673901935,5.09324676414,-0.00617702861564,-0.0963705752032,0.0,473.8553319943987,474.2598539542375,475.63112301320183,474.49550964997854
3.0600000000000023,0.780988302923,-0.61662242762,19.7402713615,6.20606153748,6.14969176497,0.0,1.25669464488,-0.955161569005,5.20757925615,-0.00841668149615,-0.0903148544409,0.0,469.00597923246477,469.4691123182053,469.02449738418784,468.85060990681717
3.1200000000000023,0.859509279024,-0.675730115402,20.0581440611,6.20510837227,6.14385060155,0.0,1.36116751262,-1.01509921329,5.38714426457,-0.0382311937892,-0.117633298194,0.0,490.8060796856246,488.76649241793797,490.8396494558752,488.62173548715714
3.1800000000000024,0.944297880487,-0.738386104549,20.3857762363,6.20268595665,6.136511273,0.0,1.46577470272,-1.07362416908,5.53297292673,-0.0450439926716,-0.133891856295,0.0,482.2093612353368,480.9669351281497,482.6582535029961,482.14301860223355
3.2400000000000024,1.03412572808,-0.803848522971,20.7127699317,6.20007685048,6.128359677,0.0,1.52909260736,-1.10868312224,5.36743783022,-0.0405374718941,-0.14011404087,0.0,382.3213371683202,381.70747927465175,380.8676131676488,381.2970826898088
3.3000000000000025,1.12880377288,-0.871949898099,21.0358113523,6.19739496523,6.12007304963,0.0,1.62755526483,-1.16157180279,5.40018063146,-0.0546841426342,-0.13438148789,0.0,448.10466534178477,448.55299568074986,448.74251255715444,447.5912909015286
3.3600000000000025,1.23006512165,-0.943549954195,21.3639357605,6.193853227,6.11244155646,0.0,1.74851274857,-1.22538635536,5.53630471446,-0.0695579175357,-0.115725154207,0.0,480.2200360734198,481.619700273006,481.44568669278834,480.31659390385454
3.4200000000000026,1.33831983913,-1.01883957258,21.6977651299,6.18952177157,6.10512043958,0.0,1.86056129132,-1.28463067306,5.5907516649,-0.0780555776856,-0.139170533333,0.0,458.6087540510136,456.7289436654697,458.8057790121375,458.1266052329317
3.4800000000000026,1.45341395249,-1.09775436626,22.0346837031,6.18533294771,6.09721667438,0.0,1.97657969372,-1.34623320705,5.63926068953,-0.057023725956,-0.119942213805,0.0,455.94200833231645,457.46024341126537,457.4443534452197,459.1126756639464
3.5400000000000027,1.57526777608,-1.18026193725,22.3726652257,6.18186343032,6.09025845595,0.0,2.08577499222,-1.4043029929,5.6265326398,-0.0594779196074,-0.109026333522,0.0,438.33270744585013,439.2268125922153,439.64148074201626,439.4356923536172
3.6000000000000028,1.70445058776,-1.26665656888,22.7132122416,6.17927845823,6.0838332858,0.0,2.22081198855,-1.47574759275,5.72416394275,-0.0220035200001,-0.103466605273,0.0,474.4891788358353,474.9066120016464,472.73155639886414,475.60967788593723
3.660000000000003,1.84154266079,-1.35722173442,23.0580262245,6.17780117796,6.07717732504,0.0,2.3494014516,-1.54318250303,5.76905948749,-0.0304509284446,-0.133227717056,0.0,461.11449007476716,458.74587263057595,460.3047946130098,459.6355988540486
3.720000000000003,1.9866844106,-1.45196711571,23.4064810231,6.17640252224,6.06890307309,0.0,2.4892926508,-1.61508695816,5.84527043245,-0.0119001477183,-0.149433400923,0.0,470.7075099393684,469.434749910136,471.0478008016145,472.48040204011767
3.780000000000003,2.13944358586,-1.55059491095,23.7552135446,6.17553686818,6.06037755172,0.0,2.6033543207,-1.67258880932,5.77912053191,-0.0200334563533,-0.130432797351,0.0,426.1109051288107,427.71250765377533,427.17282370059814,426.47862090975576
3.840000000000003,2.30013356732,-1.65314400689,24.1041431683,6.17400408283,6.05236703959,0.0,2.75356623902,-1.74577888196,5.85101930859,-0.0398395248737,-0.140496680162,0.0,471.13687310348547,470.34254685873844,472.94679648511897,471.41839291841234
3.900000000000003,2.4692950776,-1.75979874694,24.4544266127,6.17141994082,6.0435426481,0.0,2.88579593053,-1.80957494913,5.82476812831,-0.0504672088387,-0.165355426504,0.0,442.8346975526608,440.7635970776636,442.8649105224056,441.9886159248004
3.960000000000003,2.64648931248,-1.87030590313,24.8029027388,6.16819810489,6.03324960485,0.0,3.02143862429,-1.87423865692,5.79074371996,-0.061096070718,-0.188310108363,0.0,441.3037486689032,439.37526413139403,440.7976615876386,439.9162463229601
4.020000000000002,2.83215164513,-1.98482015664,25.149908954,6.16464659476,6.02181033192,0.0,3.16816635914,-1.94317249963,5.77557390115,-0.0556335994815,-0.195803298852,0.0,447.7965923451246,447.15128130808085,447.15290929232907,447.5953491373744
4.080000000000001,3.02690608593,-2.10357234697,25.496304738,6.16089024597,6.00972844111,0.0,3.32454022824,-2.01548474647,5.77027889083,-0.0826026927981,-0.215796066233,0.0,453.5855434469598,451.937242139194,452.1186064754807,449.93690063850295
4.14,3.22980095585,-2.22610269439,25.8372325741,6.15546448537,5.99707938172,0.0,3.43953075,-2.06924103322,5.59430450473,-0.11459712717,-0.202377428582,0.0,393.6173066507275,394.80735373224763,395.62396882046835,392.65746629626574
4.199999999999998,3.44123465036,-2.35257666038,26.1725427272,6.14834402151,5.98483660814,0.0,3.60913264665,-2.1470818223,5.5819127573,-0.128409982456,-0.207605584885,0.0,450.58757910973617,450.124302441168,451.69576385460186,450.56760683117017
4.259999999999997,3.66387713477,-2.4842059564,26.509682718,6.14087167794,5.97284548809,0.0,3.81313091225,-2.24114403578,5.65467004022,-0.117751174611,-0.187676935822,0.0,478.9067449629718,480.38421460751806,479.3116074962834,480.10824355382664
4.319999999999996,3.89779069316,-2.62109142715,26.8474416866,6.13364191301,5.96163219924,0.0,3.98473971888,-2.32222269606,5.60335068323,-0.126638239515,-0.18535782277,0.0,442.987679664594,443.1443574335929,442.4036798857109,441.65788462488155
4.379999999999995,4.14145068366,-2.76263485378,27.179934246,6.12650957089,5.9511750025,0.0,4.13797968743,-2.39641345149,5.47957544618,-0.106674820753,-0.158280713657,0.0,417.94804365746205,420.27004475296513,417.5500569098255,419.274577803324
4.439999999999993,4.39534208089,-2.90913856345,27.5075362393,6.12062084199,5.94231036069,0.0,4.32559598198,-2.48748255889,5.43981586326,-0.0850097220434,-0.132311943164,0.0,448.04476452618525,450.1308677702167,446.6107858928811,448.36636160849037
4.499999999999992,4.66052733643,-3.06116165581,27.8324545422,6.11540504809,5.93466083981,0.0,4.51431857741,-2.58032740454,5.3902218063,-0.091073953268,-0.119277141656,0.0,445.28300751961007,446.3334433973834,447.28325277867776,446.782756197147
4.559999999999991,4.93790919431,-3.2192002071,28.1564361592,6.10959765723,5.92787275066,0.0,4.73197449622,-2.68801383926,5.40813488616,-0.111785745606,-0.103053491536,0.0,469.12438661476665,470.37196329138857,471.17071195587874,469.5586395423594
4.6199999999999894,5.22839577902,-3.38378915526,28.4813014357,6.10295710831,5.92165063942,0.0,4.95104990605,-2.79876291824,5.41968345184,-0.108545376233,-0.105030045676,0.0,469.56903772728293,469.40690823589404,470.86042159405633,471.101017402468
4.679999999999988,5.52952815563,-3.55391734452,28.8001052348,6.09623399824,5.91564269779,0.0,5.0871387836,-2.87269822824,5.2075776701,-0.120187049648,-0.0918022572822,0.0,392.34677635205753,393.5631987222461,394.44391676964756,393.3539425447804
4.739999999999987,5.84185407239,-3.73001643028,29.1137612106,6.08932462442,5.90990129418,0.0,5.32371164282,-2.99776770486,5.2463654168,-0.106633775187,-0.104885475633,0.0,480.7416451337015,479.7418844114427,480.2927910697128,481.3090148744069
4.799999999999986,6.165878261,-3.91248273506,29.4232546761,6.08258470396,5.90365722539,0.0,5.47745938099,-3.08495683885,5.07024800471,-0.127261705626,-0.102481972852,0.0,409.2452883846583,409.44878480831113,409.57121472587914,407.7190869782501
4.859999999999984,6.50113764804,-4.1012621434,29.7269588638,6.07490367815,5.89815820726,0.0,5.6978899399,-3.20823410592,5.05225648016,-0.129570700205,-0.0758919540997,0.0,462.8703001289435,464.95167032084413,465.5342558133488,465.33933686520595
4.919999999999983,6.84879802698,-4.29712864857,30.0274140848,6.06721980886,5.89338842766,0.0,5.89084144623,-3.32122569022,4.96246625268,-0.125213333184,-0.0879021612978,0.0,442.6614748974455,441.66657194101947,442.1397790849881,442.4836578258364
4.979999999999982,7.20844400726,-4.5000964887,30.3233248315,6.05983180222,5.88827122661,0.0,6.09737519853,-3.44490822984,4.90052439513,-0.119271821753,-0.0805139000007,0.0,452.77518554380043,453.36352132096596,452.7809350158331,453.2453814138127
5.0399999999999805,7.57905457041,-4.70983201255,30.6120489172,6.05225744001,5.88305437666,0.0,6.25652106189,-3.54686165859,4.72370665934,-0.146196855852,-0.104663424746,0.0,414.94397308588543,412.8105650467184,413.7288913176526,411.3341050770195
